CLAC1_NM,CLAC2_NM,CLAC3_NM,PD_BRA_NM,PD_BUY_AM,PD_BUY_CT,PD_SALES,F_10,F_20,F_30,F_40,F_50,F_60,F_70,F_80,M_10,M_20,M_30,M_40,M_50,M_60,M_70,M_80,NOT_SIGNED,Desktop,Mobile,Busan,Chungbuk,Chungnam,Daegu,Daejeon,Gangwon,Gwangju,Gyeonggi,Gyeongbu,Gyeongnam,Incheon,Jeju,Jeonbuk,Jeonnam,Seoul,Ulsan
패션잡화,여성가방,여성숄더백,발렌시아가,1466310,111,162760410,0.0,18.0,47.0,28.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,9.0,7.0,104.0,6.0,0.0,4.0,2.0,3.0,1.0,0.0,20.0,0.0,6.0,5.0,0.0,1.0,1.0,62.0,0.0
패션잡화,여성가방,여성숄더백,발렌티노,953856,82,78216192,0.0,18.0,26.0,14.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,67.0,14.0,0.0,2.0,4.0,0.0,1.0,1.0,14.0,7.0,7.0,1.0,0.0,0.0,0.0,31.0,0.0
패션잡화,여성가방,여성숄더백,발리,680105,19,12921995,0.0,0.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,14.0,5.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,5.0,0.0
패션잡화,여성가방,여성숄더백,버버리,1088469,176,191570544,0.0,13.0,49.0,71.0,15.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,19.0,16.0,80.0,28.0,3.0,3.0,5.0,3.0,2.0,10.0,26.0,3.0,15.0,8.0,3.0,8.0,5.0,51.0,3.0
패션잡화,여성가방,여성숄더백,베네통,100803,31,3124893,0.0,3.0,13.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,26.0,9.0,0.0,1.0,1.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,2.0
패션잡화,여성가방,여성숄더백,베르사체,800400,1,800400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
패션잡화,여성가방,여성숄더백,보테가베네타,1723781,24,41370744,0.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,8.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,13.0,0.0
패션잡화,여성가방,여성숄더백,브루노말리,190431,58,11044998,0.0,3.0,9.0,21.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,12.0,12.0,46.0,7.0,2.0,1.0,6.0,3.0,0.0,2.0,5.0,2.0,1.0,3.0,1.0,5.0,1.0,18.0,1.0
패션잡화,여성가방,여성숄더백,비비안웨스트우드,513354,13,6673602,0.0,2.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0
패션잡화,여성가방,여성숄더백,빈폴레이디스,91653,168,15397704,0.0,4.0,48.0,67.0,12.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,30.0,28.0,140.0,23.0,1.0,0.0,10.0,4.0,3.0,2.0,40.0,8.0,11.0,4.0,0.0,10.0,1.0,49.0,2.0
패션잡화,여성가방,여성숄더백,사만사타바사,228719,263,60153097,0.0,50.0,119.0,47.0,8.0,2.0,0.0,0.0,0.0,0.0,6.0,4.0,1.0,0.0,0.0,0.0,25.0,24.0,119.0,27.0,7.0,10.0,8.0,3.0,4.0,5.0,31.0,9.0,8.0,4.0,8.0,15.0,1.0,116.0,6.0
패션잡화,여성가방,여성숄더백,생로랑,2054621,75,154096575,0.0,12.0,22.0,17.0,1.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,3.0,0.0,0.0,0.0,10.0,9.0,33.0,11.0,0.0,1.0,3.0,1.0,0.0,1.0,9.0,0.0,5.0,1.0,0.0,6.0,1.0,35.0,1.0
패션잡화,여성가방,여성숄더백,샤넬,7286667,6,43720002,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
패션잡화,여성가방,여성숄더백,셀린느,2443632,19,46429008,0.0,3.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,18.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0
패션잡화,여성가방,여성숄더백,슈퍼콤마비,38163,14,534282,0.0,0.0,4.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,13.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0
패션잡화,여성가방,여성숄더백,스텔라맥카트니,841364,11,9255004,0.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0
패션잡화,여성가방,여성숄더백,스텔라메카트니,805680,5,4028400,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
패션잡화,여성가방,여성숄더백,시슬리,128947,65,8381555,2.0,4.0,14.0,23.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,7.0,7.0,53.0,4.0,1.0,0.0,5.0,1.0,2.0,0.0,13.0,0.0,1.0,1.0,0.0,2.0,1.0,28.0,1.0
패션잡화,여성가방,여성숄더백,써스데이아일랜드,139709,80,11176720,0.0,1.0,36.0,20.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,15.0,15.0,65.0,6.0,0.0,1.0,8.0,2.0,0.0,4.0,10.0,0.0,3.0,1.0,0.0,4.0,3.0,20.0,18.0
패션잡화,여성가방,여성숄더백,아가타,67461,118,7960398,0.0,3.0,35.0,51.0,9.0,2.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,11.0,10.0,108.0,10.0,1.0,4.0,4.0,1.0,0.0,2.0,27.0,3.0,8.0,7.0,4.0,5.0,1.0,40.0,1.0
패션잡화,여성가방,여성숄더백,아메리칸투어리스터,221335,23,5090705,0.0,0.0,10.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,3.0,0.0,2.0,1.0,7.0,1.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0
패션잡화,여성가방,여성숄더백,아페쎄,525000,1,525000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
패션잡화,여성가방,여성숄더백,알렉산더맥퀸,260700,1,260700,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
패션잡화,여성가방,여성숄더백,알렉산더왕,629000,1,629000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
패션잡화,여성가방,여성숄더백,앳코너,52751,47,2479297,0.0,2.0,22.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,42.0,5.0,0.0,2.0,1.0,0.0,2.0,0.0,10.0,1.0,5.0,3.0,0.0,0.0,2.0,15.0,1.0
패션잡화,여성가방,여성숄더백,에고이스트,87957,65,5717205,0.0,1.0,10.0,36.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,10.0,9.0,56.0,13.0,3.0,1.0,2.0,2.0,1.0,0.0,11.0,1.0,3.0,0.0,0.0,5.0,4.0,19.0,0.0
패션잡화,여성가방,여성숄더백,에트로,415835,220,91483700,0.0,11.0,70.0,79.0,19.0,1.0,0.0,0.0,0.0,3.0,3.0,7.0,4.0,0.0,0.0,0.0,21.0,18.0,100.0,38.0,4.0,6.0,12.0,2.0,2.0,6.0,40.0,6.0,14.0,6.0,2.0,5.0,3.0,63.0,9.0
패션잡화,여성가방,여성숄더백,에피그램,79000,2,158000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
패션잡화,여성가방,여성숄더백,엘르,43286,7,303002,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0
패션잡화,여성가방,여성숄더백,엠씨엠,461268,167,77031756,0.0,2.0,33.0,62.0,19.0,0.0,0.0,0.0,0.0,3.0,6.0,2.0,0.0,0.0,0.0,0.0,37.0,32.0,132.0,13.0,4.0,12.0,5.0,3.0,1.0,5.0,29.0,2.0,5.0,6.0,4.0,4.0,14.0,57.0,0.0
패션잡화,여성가방,여성숄더백,오야니,258388,1812,468199056,0.0,21.0,36.0,27.0,4.0,383.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,1334.0,16.0,1796.0,1713.0,4.0,2.0,2.0,4.0,0.0,4.0,17.0,5.0,15.0,3.0,1.0,5.0,1.0,34.0,2.0
패션잡화,여성가방,여성숄더백,오일릴리,139567,128,17864576,0.0,4.0,32.0,40.0,18.0,4.0,0.0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,18.0,15.0,112.0,25.0,0.0,0.0,10.0,3.0,0.0,5.0,20.0,8.0,11.0,2.0,0.0,2.0,1.0,29.0,11.0
패션잡화,여성가방,여성숄더백,오프화이트,1470000,2,2940000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
패션잡화,여성가방,여성숄더백,올리브데올리브,94400,1,94400,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
패션잡화,여성가방,여성숄더백,이세이미야케,697000,3,2091000,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
패션잡화,여성가방,여성숄더백,자넬라토,513094,99,50796306,0.0,9.0,35.0,42.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,6.0,93.0,7.0,0.0,3.0,7.0,3.0,0.0,0.0,21.0,1.0,9.0,2.0,1.0,1.0,2.0,42.0,0.0
패션잡화,여성가방,여성숄더백,조이그라이슨,149943,49,7347207,0.0,17.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,6.0,5.0,22.0,3.0,1.0,0.0,2.0,0.0,1.0,0.0,14.0,0.0,1.0,2.0,0.0,0.0,0.0,24.0,1.0
패션잡화,여성가방,여성숄더백,지미추,590200,1,590200,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
패션잡화,여성가방,여성숄더백,지방시,1687634,262,442160108,0.0,79.0,72.0,49.0,8.0,3.0,0.0,0.0,0.0,5.0,10.0,3.0,0.0,0.0,0.0,0.0,33.0,30.0,232.0,18.0,2.0,9.0,9.0,3.0,2.0,8.0,50.0,12.0,9.0,8.0,0.0,3.0,7.0,122.0,0.0
패션잡화,여성가방,여성숄더백,질스튜어트,245406,220,53989320,11.0,91.0,36.0,43.0,7.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,24.0,22.0,198.0,18.0,0.0,5.0,12.0,8.0,6.0,1.0,42.0,4.0,3.0,6.0,0.0,6.0,0.0,106.0,3.0
패션잡화,여성가방,여성숄더백,캘빈클라인,87224,184,16049216,0.0,18.0,35.0,48.0,5.0,1.0,0.0,0.0,0.0,1.0,9.0,13.0,2.0,0.0,0.0,0.0,50.0,44.0,138.0,16.0,2.0,5.0,3.0,6.0,1.0,4.0,34.0,2.0,7.0,10.0,0.0,8.0,1.0,82.0,1.0
패션잡화,여성가방,여성숄더백,코치,252065,261,65788965,0.0,25.0,55.0,84.0,24.0,2.0,0.0,0.0,0.0,5.0,4.0,3.0,2.0,1.0,1.0,0.0,54.0,48.0,106.0,18.0,5.0,9.0,5.0,2.0,4.0,1.0,55.0,11.0,9.0,19.0,2.0,7.0,1.0,108.0,4.0
패션잡화,여성가방,여성숄더백,쿠론,487119,531,258660189,0.0,8.0,24.0,15.0,2.0,107.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,372.0,3.0,528.0,480.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,3.0,2.0,3.0,0.0,0.0,0.0,30.0,0.0
패션잡화,여성가방,여성숄더백,타미힐피거,165700,1,165700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
패션잡화,여성가방,여성숄더백,타미힐피거여성,123778,54,6684012,0.0,3.0,13.0,18.0,4.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,9.0,9.0,45.0,9.0,0.0,1.0,3.0,1.0,1.0,2.0,15.0,2.0,2.0,1.0,0.0,3.0,0.0,14.0,0.0
패션잡화,여성가방,여성숄더백,토리버치,407045,321,130661445,2.0,41.0,95.0,106.0,8.0,2.0,4.0,0.0,0.0,5.0,3.0,7.0,1.0,0.0,0.0,0.0,47.0,40.0,140.5,29.0,3.0,10.0,14.0,4.0,5.0,10.0,60.0,11.0,9.0,17.0,2.0,10.0,2.0,130.0,5.0
패션잡화,여성가방,여성숄더백,토즈,1247077,13,16212001,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0
패션잡화,여성가방,여성숄더백,투미,379500,1,379500,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
패션잡화,여성가방,여성숄더백,펜디,1483412,17,25218004,0.0,3.0,6.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
패션잡화,여성가방,여성숄더백,프라다,1479750,827,1223753250,0.0,63.0,245.0,235.0,72.0,12.0,1.0,0.0,0.0,11.0,32.0,32.0,10.0,2.0,0.0,0.0,110.0,83.0,371.0,100.0,8.0,17.0,23.0,11.0,14.0,13.0,152.0,27.0,43.0,35.0,5.0,23.0,10.0,330.0,14.0
패션잡화,여성가방,여성숄더백,프로엔자슐러,829000,1,829000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
패션잡화,여성가방,여성숄더백,피에르아르디,150000,1,150000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
패션잡화,여성가방,여성숄더백,헤지스,103726,107,11098682,0.0,4.0,25.0,44.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,20.0,16.0,89.0,20.0,2.0,3.0,1.0,5.0,1.0,1.0,18.0,5.0,4.0,9.0,1.0,2.0,1.0,29.0,3.0
패션잡화,여성가방,여성숄더백,훌라,329102,52,17113304,0.0,5.0,21.0,18.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,50.0,7.0,1.0,0.0,1.0,3.0,0.0,1.0,8.0,1.0,2.0,1.0,0.0,2.0,0.0,25.0,0.0
패션잡화,여성가방,여성크로스백,게스,107100,1,107100,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
패션잡화,여성가방,여성크로스백,겐조,178000,2,356000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
패션잡화,여성가방,여성크로스백,끌로에,1222700,10,12227000,0.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,0.0
패션잡화,여성가방,여성크로스백,닥스,209523,143,29961789,0.0,6.0,34.0,51.0,14.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,3.0,0.0,0.0,0.0,28.0,22.0,60.5,19.0,2.0,4.0,4.0,4.0,1.0,7.0,18.0,6.0,10.0,12.0,0.0,10.0,3.0,40.0,3.0
패션잡화,여성가방,여성크로스백,덱케,287841,91,26193531,0.0,13.0,45.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,6.0,5.0,86.0,7.0,2.0,0.0,3.0,3.0,0.0,4.0,7.0,3.0,2.0,5.0,0.0,7.0,4.0,44.0,0.0
패션잡화,여성가방,여성크로스백,라코스테,178472,127,22665944,0.0,13.0,52.0,31.0,12.0,0.0,1.0,0.0,0.0,2.0,7.0,1.0,2.0,0.0,0.0,0.0,6.0,6.0,121.0,17.0,4.0,4.0,2.0,3.0,1.0,2.0,28.0,3.0,4.0,4.0,3.0,3.0,3.0,45.0,1.0
패션잡화,여성가방,여성크로스백,랑방,850000,3,2550000,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
패션잡화,여성가방,여성크로스백,랜드로바,37100,1,37100,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
패션잡화,여성가방,여성크로스백,러브캣,328000,1,328000,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
패션잡화,여성가방,여성크로스백,레노마,62364,11,686004,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0
패션잡화,여성가방,여성크로스백,레베카밍코프,170000,5,850000,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
패션잡화,여성가방,여성크로스백,로사케이,153285,41,6284685,0.0,10.0,11.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,40.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,5.0,0.0,21.0,1.0
패션잡화,여성가방,여성크로스백,롱샴,235308,26,6118008,0.0,1.0,10.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,24.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,2.0,0.0,13.0,0.0
패션잡화,여성가방,여성크로스백,루이까또즈,260806,34,8867404,0.0,4.0,13.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,6.0,28.0,3.0,2.0,2.0,0.0,2.0,3.0,1.0,9.0,1.0,3.0,1.0,0.0,3.0,0.0,4.0,0.0
패션잡화,여성가방,여성크로스백,루즈앤라운지,280509,34,9537306,0.0,0.0,11.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,29.0,5.0,1.0,2.0,1.0,1.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,17.0,0.0
패션잡화,여성가방,여성크로스백,리틀파머스,199625,8,1597000,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
패션잡화,여성가방,여성크로스백,마르니,1269605,14,17774470,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,0.0
패션잡화,여성가방,여성크로스백,마이클코어스,240207,113,27143391,4.0,10.0,45.0,35.0,5.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,7.0,53.0,7.0,4.0,2.0,8.0,2.0,2.0,2.0,35.0,4.0,1.0,4.0,0.0,4.0,1.0,35.0,2.0
패션잡화,여성가방,여성크로스백,마크제이콥스,326864,25,8171600,0.0,6.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,21.0,5.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,3.0,1.0,0.0,1.0,0.0,8.0,1.0
패션잡화,여성가방,여성크로스백,만다리나덕,128883,25,3222075,0.0,1.0,6.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,20.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,3.0,2.0,2.0,0.0,0.0,1.0,10.0,0.0
패션잡화,여성가방,여성크로스백,멀버리,916143,7,6413001,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
패션잡화,여성가방,여성크로스백,메트로시티,219211,77,16879247,3.0,3.0,11.0,49.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,37.5,8.0,2.0,0.0,1.0,0.0,1.0,5.0,10.0,2.0,5.0,2.0,0.0,16.0,1.0,23.0,1.0
패션잡화,여성가방,여성크로스백,미우미우,1150000,2,2300000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
패션잡화,여성가방,여성크로스백,발렉스트라,1290000,2,2580000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
패션잡화,여성가방,여성크로스백,발렌시아가,965240,48,46331520,0.0,11.0,15.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,43.0,2.0,0.0,2.0,4.0,0.0,1.0,1.0,9.0,0.0,1.0,0.0,0.0,2.0,1.0,25.0,0.0
